FMT, 128, 89, FMT, BBnNZ, Type,Length,Name,Format,Columns
FMT, 141, 29, AHR2, QccCfLL, TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng
FMT, 163, 27, ATT, QccccCCCC, TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
FMT, 139, 33, BARO, QffcfIf, TimeUS,Alt,Press,Temp,CRt,SMS,Offset
FMT, 254, 31, CTRL, Qfffff, TimeUS,RMSRollP,RMSRollD,RMSPitchP,RMSPitchD,RMSYaw
FMT, 4, 51, CTUN, Qffffffeccfhh, TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
FMT, 164, 23, CURR, Qfff, TimeUS,Volt,Curr,CurrTot
FMT, 23, 16, DU32, QBI, TimeUS,Id,Value
FMT, 13, 12, EV, QB, TimeUS,Id
FMT, 193, 24, GPA, QCCCCBI, TimeUS,VDop,HAcc,VAcc,SAcc,VV,SMS
FMT, 130, 46, GPS, QBIHBcLLefffB, TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,U
FMT, 34, 36, GUID, QBffffff, TimeUS,Type,pX,pY,pZ,vX,vY,vZ
FMT, 133, 49, IMU, QffffffIIfBB, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
FMT, 138, 49, IMU2, QffffffIIfBB, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
FMT, 166, 34, MAG, QhhhhhhhhhBI, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health,S
FMT, 167, 34, MAG2, QhhhhhhhhhBI, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health,S
FMT, 169, 14, MODE, QMBB, TimeUS,Mode,ModeNum,Rsn
FMT, 30, 27, MOTB, Qffff, TimeUS,LiftMax,BatVolt,BatRes,ThLimit
FMT, 134, 75, MSG, QZ, TimeUS,Message
FMT, 198, 51, NKF1, QccCfffffffccc, TimeUS,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ
FMT, 199, 35, NKF2, QbccccchhhhhhB, TimeUS,AZbias,GSX,GSY,GSZ,VWN,VWE,MN,ME,MD,MX,MY,MZ,MI
FMT, 200, 33, NKF3, Qcccccchhhcc, TimeUS,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IYAW,IVT
FMT, 201, 35, NKF4, QcccccfbbHBHHb, TimeUS,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
FMT, 202, 40, NKF5, QBhhhcccCCfff, TimeUS,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos
FMT, 203, 51, NKF6, QccCfffffffccc, TimeUS,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ
FMT, 204, 35, NKF7, QbccccchhhhhhB, TimeUS,AZbias,GSX,GSY,GSZ,VWN,VWE,MN,ME,MD,MX,MY,MZ,MI
FMT, 205, 33, NKF8, Qcccccchhhcc, TimeUS,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IYAW,IVT
FMT, 206, 35, NKF9, QcccccfbbHBHHb, TimeUS,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
FMT, 5, 51, NTUN, Qffffffffff, TimeUS,DPosX,DPosY,PosX,PosY,DVelX,DVelY,VelX,VelY,DAccX,DAccY
FMT, 191, 24, ORGN, QBLLe, TimeUS,Type,Lat,Lng,Alt
FMT, 129, 31, PARM, QNf, TimeUS,Name,Value
FMT, 6, 28, PM, QHHIhBHI, TimeUS,NLon,NLoop,MaxT,PMT,I2CErr,INSErr,LogDrop
FMT, 180, 31, POS, QLLfff, TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
FMT, 231, 59, RATE, Qffffffffffff, TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
FMT, 135, 39, RCIN, QHHHHHHHHHHHHHH, TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
FMT, 136, 39, RCOU, QHHHHHHHHHHHHHH, TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
FMT, 142, 29, SIM, QccCfLL, TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng
FMT, 148, 34, TERR, QBLLHffHH, TimeUS,Status,Lat,Lng,Spacing,TerrH,CHeight,Pending,Loaded
FMT, 187, 35, VIBE, QfffIII, TimeUS,VibeX,VibeY,VibeZ,Clip0,Clip1,Clip2
PARM, 29521520, SYSID_SW_MREV, 120
PARM, 29521520, SYSID_SW_TYPE, 10
PARM, 29521520, SYSID_THISMAV, 1
PARM, 29521520, SYSID_MYGCS, 255
PARM, 29521520, CLI_ENABLED, 0
PARM, 29521520, PILOT_THR_FILT, 0
PARM, 29521520, PILOT_TKOFF_ALT, 0
PARM, 29521520, PILOT_TKOFF_DZ, 100
PARM, 29521520, PILOT_THR_BHV, 0
PARM, 29521520, SERIAL0_BAUD, 115
PARM, 29521520, SERIAL0_PROTOCOL, 1
PARM, 29521520, SERIAL1_PROTOCOL, 1
PARM, 29521520, SERIAL1_BAUD, 57
PARM, 29521520, SERIAL2_PROTOCOL, 1
PARM, 29521520, SERIAL2_BAUD, 57
PARM, 29521520, SERIAL3_PROTOCOL, 5
PARM, 29521520, SERIAL3_BAUD, 38
PARM, 29521520, SERIAL4_PROTOCOL, 5
PARM, 29521520, SERIAL4_BAUD, 38
PARM, 29521520, SERIAL5_PROTOCOL, -1
PARM, 29521520, SERIAL5_BAUD, 57
PARM, 29521520, TELEM_DELAY, 0
PARM, 29521520, GCS_PID_MASK, 0
PARM, 29521520, RTL_ALT, 1500
PARM, 29521520, RTL_CONE_SLOPE, 3
PARM, 29521520, RTL_SPEED, 0
PARM, 29521520, RNGFND_GAIN, 0.80000001200000004
PARM, 29521520, FS_BATT_ENABLE, 0
PARM, 29521520, FS_BATT_VOLTAGE, 10.5
PARM, 29521520, FS_BATT_MAH, 0
PARM, 29521520, FS_GCS_ENABLE, 1
PARM, 29521520, GPS_HDOP_GOOD, 140
PARM, 29521520, MAG_ENABLE, 1
PARM, 29521520, SUPER_SIMPLE, 0
PARM, 29521520, RTL_ALT_FINAL, 0
PARM, 29521520, RTL_CLIMB_MIN, 0
PARM, 29521520, WP_YAW_BEHAVIOR, 2
PARM, 29521520, RTL_LOIT_TIME, 5000
PARM, 29521520, LAND_SPEED, 50
PARM, 29521520, LAND_SPEED_HIGH, 0
PARM, 29521520, PILOT_VELZ_MAX, 250
PARM, 29521520, PILOT_ACCEL_Z, 250
PARM, 29521520, FS_THR_ENABLE, 1
PARM, 29521520, FS_THR_VALUE, 975
PARM, 29521520, THR_DZ, 100
PARM, 29521520, FLTMODE1, 7
PARM, 29521520, FLTMODE2, 9
PARM, 29521520, FLTMODE3, 6
PARM, 29521520, FLTMODE4, 3
PARM, 29521520, FLTMODE5, 5
PARM, 29521520, FLTMODE6, 0
PARM, 29521520, SIMPLE, 0
PARM, 29521520, LOG_BITMASK, 176126
PARM, 29521520, ESC_CALIBRATION, 0
PARM, 29521520, TUNE, 0
PARM, 29521520, TUNE_LOW, 0
PARM, 29521520, TUNE_HIGH, 1000
PARM, 29521520, FRAME_TYPE, 0
PARM, 29521520, CH7_OPT, 7
PARM, 29521520, CH8_OPT, 0
PARM, 29521520, CH9_OPT, 0
PARM, 29521520, CH10_OPT, 0
PARM, 29521520, CH11_OPT, 0
PARM, 29521520, CH12_OPT, 0
PARM, 29521520, ARMING_CHECK, 1
PARM, 29521520, ARMING_ACCTHRESH, 0.75
PARM, 29521520, DISARM_DELAY, 10
PARM, 29521520, ANGLE_MAX, 4500
PARM, 29521520, RC_FEEL_RP, 50
PARM, 29521520, PHLD_BRAKE_RATE, 8
PARM, 29521520, PHLD_BRAKE_ANGLE, 3000
PARM, 29521520, LAND_REPOSITION, 1
PARM, 29521520, FS_EKF_ACTION, 1
PARM, 29521520, FS_EKF_THRESH, 0.80000001200000004
PARM, 29521520, FS_CRASH_CHECK, 1
PARM, 29521520, RC_SPEED, 490
PARM, 29521520, ACRO_RP_P, 4.5
PARM, 29521520, ACRO_YAW_P, 4.5
PARM, 29521520, ACRO_BAL_ROLL, 1
PARM, 29521520, ACRO_BAL_PITCH, 1
PARM, 29521520, ACRO_TRAINER, 2
PARM, 29521520, ACRO_RP_EXPO, 0.30000001199999998
PARM, 29521520, VEL_XY_P, 1
PARM, 29521520, VEL_XY_I, 0.5
PARM, 29521520, VEL_XY_IMAX, 1000
PARM, 29521520, VEL_XY_FILT_HZ, 5
PARM, 29521520, VEL_Z_P, 5
PARM, 29521520, ACCEL_Z_P, 0.5
PARM, 29521520, ACCEL_Z_I, 1
PARM, 29521520, ACCEL_Z_D, 0
PARM, 29521520, ACCEL_Z_IMAX, 800
PARM, 29521520, ACCEL_Z_FILT, 20
PARM, 29521520, ACCEL_Z_FF, 0
PARM, 29521520, POS_Z_P, 1
PARM, 29521520, POS_XY_P, 1
PARM, 29521520, CAM_TRIGG_TYPE, 0
PARM, 29521520, CAM_DURATION, 10
PARM, 29521520, CAM_SERVO_ON, 1300
PARM, 29521520, CAM_SERVO_OFF, 1100
PARM, 29521520, CAM_TRIGG_DIST, 0
PARM, 29521520, CAM_RELAY_ON, 1
PARM, 29521520, CAM_MIN_INTERVAL, 0
PARM, 29521520, CAM_MAX_ROLL, 0
